timestamp,country_residency,ip_country,important_score
1713781938,,Poland,0
1713781990,,Romania,0
1713782016,,Belgium,0
1713782106,,Israel,0
1713782114,,Belgium,0
1713782125,Poland,Poland,0
1713782130,,United States of America,0
1713782155,,Germany,0
1713782202,Philippines,Norway,0
1713782205,,United States of America,0
1713782287,,United Arab Emirates,0
1713782411,,Netherlands,0
1713782455,,Latvia,0
1713782471,,United Kingdom of Great Britain and Northern Ireland,0
1713782474,,France,0
1713782486,,Romania,0
1713782517,,Germany,0
1713782522,,Philippines,0
1713782607,Poland,Poland,10
1713782625,,United States of America,0
1713782702,,France,0
1713782790,,Spain,0
1713782896,,Dominican Republic,0
1713782931,,Hungary,0
1713782994,,Dominican Republic,0
1713783004,,Czechia,0
1713783033,,France,0
1713783085,,United Kingdom of Great Britain and Northern Ireland,0
1713783104,,United States of America,0
1713783111,,United Kingdom of Great Britain and Northern Ireland,0
1713783141,,Switzerland,0
1713783160,,Slovakia,0
1713783230,,Morocco,0
1713783269,,United States of America,0
1713783373,,Czechia,0
1713783419,,Spain,0
1713783485,,France,0
1713783505,,France,0
1713783516,Saudi Arabia,Saudi Arabia,0
1713783540,,India,0
1713783571,Serbia,Serbia,0
1713783664,,Australia,0
1713783752,,Thailand,0
1713783766,,France,0
1713783832,,Australia,0
1713783878,,Mauritius,0
1713783894,,Netherlands,0
1713783906,,Portugal,0
1713783955,,Turkey,0
1713784065,,Romania,0
1713784066,,Portugal,0
1713784129,,France,0
1713784271,,Philippines,0
1713784309,,United Kingdom of Great Britain and Northern Ireland,0
1713784316,,Turkey,0
1713784320,,Lithuania,0
1713784402,,Finland,0
1713784464,,Latvia,0
1713784479,,Serbia,0
1713784524,,Spain,0
1713784580,,Cyprus,0
1713784582,,Sweden,0
1713784594,,Hungary,0
1713784602,,Australia,0
1713784683,,Germany,0
1713784686,,United Kingdom of Great Britain and Northern Ireland,0
1713784867,,Serbia,0
1713784894,,Japan,0
1713785025,,Madagascar,0
1713785083,,Malaysia,0
1713785097,,Latvia,0
1713785197,,Austria,0
1713785217,,Singapore,0
1713785286,,France,0
1713785286,Argentina,Argentina,0
1713785318,Romania,Romania,0
1713785340,,Spain,0
1713785363,,United Kingdom of Great Britain and Northern Ireland,0
1713785522,,Netherlands,0
1713785581,,United Kingdom of Great Britain and Northern Ireland,0
1713785643,,Switzerland,0
1713785672,,Germany,0
1713785701,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1713785792,,South Africa,0
1713785884,,Norway,0
1713785889,,United States of America,0
1713785917,,United Kingdom of Great Britain and Northern Ireland,0
1713785950,,South Africa,0
1713786017,,United States of America,0
1713786024,,Australia,0
1713786027,,Norway,0
1713786115,,Spain,0
1713786119,,Singapore,0
1713786141,,Spain,0
1713786193,,Mexico,0
1713786228,,Belgium,0
1713786245,Hong Kong Special Administrative Region of China,Hong Kong,0
1713786343,United Kingdom,United Kingdom of Great Britain and Northern Ireland,0
1713786442,,United States of America,0
1713786533,,United States of America,0
1713786543,,United Kingdom of Great Britain and Northern Ireland,0
1713786611,Lebanon,Lebanon,0
1713786613,,Canada,0
1713786613,Hong Kong Special Administrative Region of China,Hong Kong,0
1713786681,,Poland,0
1713786688,,Brazil,0
1713786695,,Spain,0
1713786725,,Albania,0
1713786726,,United Kingdom of Great Britain and Northern Ireland,0
1713786818,,United States of America,0
1713786850,,Philippines,0
1713786901,,France,0
1713786919,,Israel,0
1713787079,,United States of America,0
1713787240,Italy,Italy,0
1713787270,Portugal,Hong Kong,0
1713787324,Macao Special Administrative Region of China,Macao,10
1713787331,,India,0
1713787341,,Egypt,0
1713787367,,Belgium,0
1713787381,,Belgium,0
1713787444,,Japan,0
1713787517,,United Kingdom of Great Britain and Northern Ireland,0
1713787644,,France,0
1713787655,,Austria,0
1713787720,,Italy,0
1713788065,,Italy,0
1713788145,,Spain,0
1713788174,,Slovakia,0
1713788193,,Australia,0
1713788262,Germany,Germany,0
1713788293,,United Kingdom of Great Britain and Northern Ireland,0
1713788297,,United Kingdom of Great Britain and Northern Ireland,0
1713788328,Algeria,Algeria,0
1713788375,,Belgium,0
1713788484,,Switzerland,0
1713788534,,France,0
1713788569,,Azerbaijan,0
1713788588,,Slovakia,0
1713788591,Canada,Canada,0
1713788620,,Belgium,0
1713788634,,Spain,0
1713788666,Philippines,Philippines,0
1713788682,,Germany,0
1713788691,,Belgium,0
1713788702,,Finland,0
1713788720,United States,United States of America,0
1713788723,,United States of America,0
1713788841,,China,0
1713788866,,Netherlands,0
1713788902,,Germany,0
1713788922,Greece,Greece,0
1713788957,Japan,Japan,0
1713788985,Philippines,Philippines,0
1713789037,,United Kingdom of Great Britain and Northern Ireland,0
1713789171,,South Africa,0
1713789205,,Tanzania,0
1713789278,,United Kingdom of Great Britain and Northern Ireland,0
1713789310,,Singapore,0
1713789482,Poland,Poland,0
1713789486,,Slovakia,0
1713789594,,United States of America,0
1713789644,New Zealand,Australia,0
1713789681,,Bulgaria,0
1713789783,,Slovakia,0
1713789801,Romania,Romania,0
1713789857,Australia,Australia,#REF!
1713789861,,Algeria,0
1713789893,,Trinidad and Tobago,0
1713790041,,Italy,0
1713790065,,Trinidad and Tobago,0
1713790144,,Ghana,0
1713790151,Turkey,Turkey,0
1713790158,,Romania,0
1713790178,,Bulgaria,0
1713790198,Ghana,Ghana,0
1713790203,,Malaysia,0
1713790265,,Lithuania,0
1713790325,,Sweden,0
1713790388,,United Kingdom of Great Britain and Northern Ireland,0
1713790494,Argentina,Argentina,0
1713790582,,Netherlands,0
1713790600,,Lithuania,0
1713790666,,Portugal,0
1713790692,,Switzerland,0
1713790712,,Finland,0
1713790860,,South Africa,0
1713790871,Canada,Canada,0
1713790887,,Philippines,0
1713790896,Saudi Arabia,Saudi Arabia,0
1713790900,,Netherlands,0
1713790930,,Japan,0
1713790967,Saudi Arabia,Saudi Arabia,0
1713790976,Cameroon,Cameroon,0
1713791003,,India,0
1713791017,Jordan,Jordan,0
1713791037,Canada,Canada,0
1713791058,,United States of America,0
1713791088,,United States of America,0
1713791131,Papua New Guinea,Papua New Guinea,0
1713791179,,Ukraine,0
1713791199,,United States of America,0
1713791296,,Ireland,0
1713791382,,Belgium,0
1713791431,,Hungary,0
1713791461,,Portugal,0
1713791551,,France,0
1713791572,,Portugal,0
1713791746,Pakistan,Pakistan,0
1713791793,,Greece,0
1713791793,,North Macedonia,0
1713791808,,United States of America,0
1713792046,,Argentina,0
1713792051,,Algeria,0
1713792107,,Bulgaria,0
1713792109,Pakistan,Pakistan,0
1713792123,,Singapore,0
1713792126,,Bulgaria,0
1713792144,,Greece,0
1713792199,,Bulgaria,0
1713792205,,Bulgaria,0
1713792216,,Bulgaria,0
1713792261,,Poland,0
1713792281,Cameroon,Cameroon,0
1713792413,,Cote D'ivoire,0
1713792474,,Poland,0
1713792539,,Ireland,0
1713792605,,Spain,0
1713792680,,Belgium,0
1713792720,,Italy,0
1713792821,,Slovakia,0
1713793026,,Latvia,0
1713793205,,United States of America,0
1713793211,,Colombia,0
1713793303,,Georgia,0
1713793348,,Germany,0
1713793352,Uganda,Uganda,0
1713793487,,Guyana,0
1713793520,,Hong Kong,0
1713793590,,Germany,0
1713793675,,France,0
1713793739,,Canada,0
1713793751,,United States of America,0
1713793775,,Qatar,0
1713793821,,South Africa,0
1713793878,,United States of America,0
1713793889,United States,United States of America,#REF!
1713793905,,Denmark,0
1713793953,,India,0
1713793961,,United States of America,0
1713793983,,Germany,0
1713794005,,Germany,0
1713794015,,Turkey,0
1713794065,,United Kingdom of Great Britain and Northern Ireland,0
1713794092,,United Kingdom of Great Britain and Northern Ireland,0
1713794175,,Morocco,0
1713794192,Switzerland,Switzerland,#REF!
1713794197,,Germany,0
1713794214,,Germany,0
1713794283,Malaysia,Malaysia,10
1713794334,,Ghana,0
1713794519,,Canada,0
1713794546,,South Africa,0
1713794548,,Spain,0
1713794560,,Belgium,0
1713794569,,Singapore,0
1713794625,Bonaire, Sint Eustatius and Saba,0
1713794630,,Italy,0
1713794652,Kenya,Kenya,0
1713794653,,Kenya,0
1713794655,,Kenya,0
1713794656,,Kenya,0
1713794659,,Kenya,0
1713794665,,Kenya,0
1713794791,,Netherlands,0
1713794793,,France,0
1713794833,,Norway,0
1713794846,,Belgium,0
1713794857,,Israel,0
1713794906,,Greece,0
1713794906,,United States of America,0
1713794953,,South Africa,0
1713795048,Malta,Germany,0
1713795149,Canada,Canada,0
1713795171,,United Kingdom of Great Britain and Northern Ireland,0
1713795179,North Macedonia,North Macedonia,#REF!
1713795196,Canada,Canada,0
1713795201,Canada,Canada,0
1713795216,,United Kingdom of Great Britain and Northern Ireland,0
1713795311,,Algeria,0
1713795317,,Greece,0
1713795323,,United Kingdom of Great Britain and Northern Ireland,0
1713795387,,Greece,0
1713795449,,Turkey,0
1713795490,,Dominican Republic,0
1713795506,,Portugal,0
1713795543,Luxembourg,Luxembourg,0
1713795553,,Germany,0
1713795590,,United Kingdom of Great Britain and Northern Ireland,0
1713795652,,India,0
1713795663,,United States of America,0
1713795732,,Germany,0
1713795734,,South Africa,0
1713795739,,Czechia,0
1713795774,,Czechia,0
1713795795,,India,0
1713795846,,India,0
1713795856,Germany,Germany,0
1713795880,,Portugal,0
1713795895,Bosnia and Herzegovina,Bosnia and Herzegovina,0
1713796009,,Spain,0
1713796065,,Germany,0
1713796288,,Lebanon,0
1713796299,,Algeria,0
1713796392,,Kenya,0
1713796466,,Italy,0
1713796499,United Arab Emirates,United Arab Emirates,0
1713796598,,United States of America,0
1713796611,,Poland,0
1713796631,Netherlands,Netherlands,0
1713796680,,United States of America,0
1713796684,,India,0
1713796722,,Netherlands,0
1713796740,,Netherlands,0
1713796788,,Poland,0
1713796806,,Poland,0
1713796868,,Georgia,0
1713796899,,India,0
1713796911,,United States of America,0
1713796930,,Serbia,0
1713796935,,India,0
1713796959,,France,0
1713796964,Colombia,Colombia,#REF!
1713797001,,Pakistan,0
1713797033,,United States of America,0
1713797130,France,France,0
1713797150,,Belgium,0
1713797188,,Canada,0
1713797258,,United Kingdom of Great Britain and Northern Ireland,0
1713797286,,Qatar,0
1713797293,,Qatar,0
1713797337,,Belgium,0
1713797346,,Spain,0
1713797352,,United States of America,0
1713797366,India,India,0
1713797374,,Austria,0
1713797396,,Austria,0
1713797424,,Sweden,0
1713797445,,Austria,0
1713797467,,United States of America,0
1713797498,,Philippines,0
1713797695,,Serbia,0
1713797704,,Germany,0
1713797719,,United States of America,0
1713797769,,Spain,0
1713797803,,Poland,0
1713797872,,Philippines,0
1713797875,,Iraq,0
1713797876,,Spain,0
1713797901,Hungary,Hungary,0
1713797963,,Argentina,0
1713797999,,Germany,0
1713798000,,Botswana,0
1713798116,,Brazil,0
1713798122,,Ireland,0
1713798202,,Botswana,0
1713798250,Pakistan,Pakistan,0
1713798275,,Bhutan,0
1713798346,,Germany,0
1713798346,,United Arab Emirates,0
1713798380,,India,0
1713798394,,Nepal,0
1713798413,,Netherlands,0
1713798413,,Singapore,0
1713798422,,Netherlands,0
1713798631,,Botswana,0
1713798681,Algeria,Algeria,0
1713798773,,Hong Kong,0
1713798824,Ireland,Ireland,0
1713798836,,Hong Kong,0
1713798969,Pakistan,Pakistan,0
1713799041,Serbia,Serbia,10
1713799056,,Germany,0
1713799065,,France,0
1713799079,,Malta,0
1713799203,,Argentina,0
1713799258,United States,United States of America,10
1713799280,United States,United States of America,10
1713799437,,Mexico,0
1713799467,,Canada,0
1713799484,,Canada,0
1713799544,Martinique,France,0
1713799618,,Bolivia (Plurinational State of),0
1713799751,,United States of America,0
1713799779,,Netherlands,0
1713799796,,Romania,0
1713799818,,Canada,0
1713799820,United Kingdom,United Kingdom of Great Britain and Northern Ireland,#REF!
1713799822,,Pakistan,0
1713799884,,United Kingdom of Great Britain and Northern Ireland,0
1713799918,,Canada,0
1713799920,Belgium,Belgium,10
1713799928,,Germany,0
1713799951,,Belgium,0
1713800040,,United Kingdom of Great Britain and Northern Ireland,0
1713800073,,Mexico,0
1713800165,,Ghana,0
1713800268,United Arab Emirates,United Arab Emirates,18
1713800372,,Belgium,0
1713800431,,Spain,0
1713800491,,Venezuela (Bolivarian Republic of),0
1713800520,,United States of America,0
1713800542,,Canada,0
1713800584,,Venezuela (Bolivarian Republic of),0
1713800606,,Estonia,0
1713800678,,Sri Lanka,0
1713800761,Cayman Islands,United States of America,0
1713800788,Netherlands,Netherlands,0
1713800843,Lebanon,Lebanon,0
1713800869,,Malaysia,0
1713800871,,Netherlands,0
1713800883,,United States of America,0
1713800890,,Italy,0
1713800954,Paraguay,Paraguay,10
1713800962,,Belgium,0
1713800994,,Belgium,0
1713801056,,Germany,0
1713801088,,Italy,0
1713801112,,Colombia,0
1713801138,Spain,Spain,0
1713801139,,Hungary,0
1713801152,,Lebanon,0
1713801245,Egypt,Egypt,0
1713801246,,Algeria,0
1713801278,,Jordan,0
1713801339,,Canada,0
1713801346,,Bahrain,0
1713801363,,India,0
1713801434,,France,0
1713801480,,Spain,0
1713801493,,Ghana,0
1713801564,,Algeria,0
1713801602,,United States of America,0
1713801680,,United Kingdom of Great Britain and Northern Ireland,0
1713801982,,Portugal,0
1713801993,Czech Republic,Czechia,0
1713802005,,Poland,0
1713802046,,United States of America,0
1713802103,,Poland,0
1713802196,,United States of America,0
1713802227,,Estonia,0
1713802364,Spain,Spain,0
1713802387,,Ghana,0
1713802399,,Ireland,0
1713802408,,Italy,0
1713802439,,Italy,0
1713802488,,United States of America,0
1713802509,Lebanon,Lebanon,0
1713802523,,Malaysia,0
1713802531,,United States of America,0
1713802535,,Brazil,0
1713802609,,Poland,0
1713802612,,Germany,0
1713802647,,Spain,0
1713802655,,Slovenia,0
1713802674,,Maldives,0
1713802691,,Morocco,0
1713802710,,United States of America,0
1713802806,,India,0
1713802846,,Hong Kong,0
1713802872,China,Taiwan (Province of China),10
1713802905,,Hungary,0
1713802988,Algeria,Algeria,0
1713803027,,Maldives,0
1713803031,,Poland,0
1713803079,,Argentina,0
1713803117,,Maldives,0
1713803162,,Canada,0
1713803179,,Switzerland,0
1713803248,,United Kingdom of Great Britain and Northern Ireland,0
1713803271,,Hong Kong,0
1713803318,,United Kingdom of Great Britain and Northern Ireland,0
1713803378,,Austria,0
1713803451,,Hong Kong,0
1713803467,,Hong Kong,0
1713803613,,Poland,0
1713803622,Denmark,Denmark,0
1713803646,,Viet Nam,0
1713803682,,United States of America,0
1713803682,,United States of America,0
1713803731,,Denmark,0
1713803732,,United Kingdom of Great Britain and Northern Ireland,0
1713803749,,Lithuania,0
1713803804,,United States of America,0
1713803843,,Hong Kong,0
1713803850,,New Zealand,0
1713803869,,Brazil,0
1713803879,,Denmark,0
1713804027,,United States of America,0
1713804060,,Lithuania,0
1713804106,,United States of America,0
1713804143,,Slovenia,0
1713804180,,Slovenia,0
1713804228,,Slovenia,0
1713804305,,Italy,0
1713804330,,India,0
1713804363,,South Africa,0
1713804415,,Italy,0
1713804431,,Puerto Rico,0
1713804485,Malaysia,Malaysia,10
1713804494,,Latvia,0
1713804518,Cyprus,Denmark,#REF!
1713804568,,Norway,0
1713804585,Cyprus,Denmark,#REF!
1713804680,,Malta,0
1713804772,United States,United States of America,0
1713804774,Colombia,Colombia,#REF!
1713804777,,Spain,0
1713804786,Philippines,Philippines,10
1713804876,,Poland,0
1713804949,Czech Republic,Czechia,0
1713804994,,India,0
1713804999,,United States of America,0
1713805008,,United States of America,0
1713805097,,India,0
1713805163,,Jamaica,0
1713805192,,India,0
1713805192,Philippines,Philippines,0
1713805205,,Bulgaria,0
1713805262,,Greece,0
1713805307,,Turkey,0
1713805428,,India,0
1713805448,,United Kingdom of Great Britain and Northern Ireland,0
1713805640,,Portugal,0
1713805685,,India,0
1713805723,,United States of America,0
1713805777,,United Arab Emirates,0
1713805817,,Maldives,0
1713805866,Poland,Poland,0
1713805890,,Germany,0
1713805989,,Bahrain,0
1713806069,,Brazil,0
1713806108,,Poland,0
1713806308,,United States of America,0
1713806378,,Paraguay,0
1713806453,Slovakia,Slovakia,0
1713806496,,France,0
1713806499,,Sweden,0
1713806561,,Canada,0
1713806573,,United Kingdom of Great Britain and Northern Ireland,0
1713806601,,Netherlands,0
1713806617,Bermuda,Bermuda,0
1713806656,,Colombia,0
1713806683,Italy,Italy,27
1713806778,,Spain,0
1713806798,,United States of America,0
1713806895,Australia,Australia,0
1713806925,,Hungary,0
1713806958,,Cote D'ivoire,0
1713806974,,Turkey,0
1713806977,,Turkey,0
1713807043,Germany,Germany,0
1713807088,,Netherlands,0
1713807109,,Trinidad and Tobago,0
1713807133,,Singapore,0
1713807267,Colombia,United States of America,0
1713807279,,India,0
1713807335,,United States of America,0
1713807389,,Norway,0
1713807414,,Germany,0
1713807427,,Italy,0
1713807427,,South Africa,0
1713807433,,Norway,0
1713807439,,Brazil,0
1713807458,,Colombia,0
1713807486,,Netherlands,0
1713807516,,France,0
1713807526,,Saudi Arabia,0
1713807625,,India,0
1713807713,,United States of America,0
1713807719,,Czechia,0
1713807755,,United States of America,0
1713807770,Greece,Greece,0
1713807801,,Chile,0
1713807827,,United States of America,0
1713807827,,Canada,0
1713807842,Switzerland,Switzerland,0
1713807849,,India,0
1713807896,,Greece,0
1713807898,,Croatia,0
1713807993,,Guatemala,0
1713808032,,Hungary,0
1713808068,,Turkey,0
1713808131,Portugal,Portugal,0
1713808133,,Bolivia (Plurinational State of),0
1713808163,,Spain,0
1713808196,,Venezuela (Bolivarian Republic of),0
